[00:51:25]: [Join Announcement] GMC6
[00:51:53]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[02:42:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:43:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:43:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:43:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:43:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:43:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:43:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:44:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:45:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:46:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:47:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:47:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:52:04]: [Announcement] World(Cave) Cleaning —『 The fish in the water is silent, the animal on the earth is noisy, the bird in the air is singing.But Man has in him the silence of the sea, the noise of the earth and the music of the air.(Stray Birds-Ranbindranath Tagore)』
